0,拖了那么久又改档，嘉映跟台片八字不合。大陆版偷偷改了很多对白配音吧，色色的台版还是勉强看得下去，比如校园彩色爆炸时的少女心壁咚，女主攀爬奔往火箭追爱。只是，柴智屏教母如果妄想用这种片把蔡凡熙在大陆捧到柯震东当时的地位，可能有一点痴心妄想。谢金燕浴室告白那场戏基本上是成功的，父母都不管孩子，姐代母职那么多年，才知道弟弟这朵花蕊终究是得飘走才能绽放的。在铅球场认定弟媳的表情演得很好啊，国民姐姐！冰棍的“我爱吃冰友”五个字竟然没找赞助商，三姐竟然在喝内地感冒灵，Coco奶茶的植入还算可以。狂龙倒吊漏尿，女更衣室鼻血逆流成河（后来是鼻血眼泪一起流），都很有Cult咸味。五月天演唱会门票可以做得仿真度高一点吗？追小梦的张立昂也很ok欸。不是很明白的是，苏文圣的导演水准，竟然比《南方小羊牧场》时期下滑得如此厉害？
1,太蠢了，什么破玩意嘛！剧情白痴，表演也可怕，h漫的设定，但是什么也没发挥出来。
0,台湾电影总有一些与主流不同的夸张式表演，更像日式风格的大胆直白，在知道漫改的前提下去看还是能更多的宽容和开怀，而且脚色还蛮好看的呀。
0,so funy。姐姐们都很好看。虽然剧情浮夸了点。
1,壓力大時看這類爽快的無腦愛情喜劇不會有錯。即使劇情如何不堪入目，進場昅女也能人身心愉快。／拍Ocean 8拍成愛情喜劇大概也會是這個樣子。／好想媾項婕如。
0,虽然一看名字就没看的价值，但是我一是好奇这不是“桃花小弟”嘛，正好可以对比一下同是服务向，设定都一样，男性向女性向的区别；二是这是台湾轻改电影挺好奇的。结果就看了这个年度最弱智电影，这么认真的弱智，这么一本正经的弱智，真的是太良心了！弱智到可爱，可爱到爆炸。只要接受设定成功被降智，绝对能乐到浑身酸痛。
0,作为一个台湾无脑青春片，我觉得可以的，女主很可爱，姐姐也都很漂亮啊，大胸大长腿，5毛钱特效就不要管了，无脑剧情也不要管了
0,其实作为爆米花电影来说还不错啦哈哈?6?5女主也蛮可爱?6?5就是剧情没啥新意?6?5适合周五晚上随便看看（嗯
0,真是颜值即正义，这么蠢的剧情和垃圾的表演，竟然看起来不讨厌…btw，我也想有姐姐啊
1,輕小說版本都已經是垃圾了，電影版又能好到哪去？台片沒救...
0,美人太多，  看不過來.....故事沒能放飛.....
0,有些片子虽然槽点满满，感觉拍得挺差甚至挺烂，但观影过程中却时不时被各种或愚蠢或恶搞的桥段戳中我的笑点，以至于最后反而收获到不错的另类观感，这种观影体验上次是《遇见你真好》，这次是《有5个姐姐的我就注定要单身了啊！！》。
1,剧情编排真的好傻啊！！把姐弟关系拍的满满的性暗示是什么鬼！！
1,有这五个姐姐还谈什么恋爱啊sb！！！
1,男主就是个姐宝（JB）！！
0,预告片里有些污的台词，正片里面都不见了。这类片子的亮点不就是软萌画风参杂一些十八禁调味嘛。又没啥剧情的，全程只能看看女主的颜，和二姐的身材。原版应该会比大陆版可爱一些吧
0,和“李狂龙”这个很像桃色小说里主人公的名字一样，电影里也有不少A A 的每次又A得不过瘾的镜头
1,好蠢好sb的电影啊
0,一颗5角星给5个小姐姐，笑点好尬
0,里面的妹子都还算不错的，看着挺好看。不过故事和演技都实在是尴尬到突破天际。台湾的纯爱也没有看头了……也就看看美女了，然而也没有期待的惊艳镜头的。谢金燕的颜值真的太牛了！妈妈的年龄演姐姐！毫无违和感！
0,怪不得台湾片江河日下
0,定位是宅男电影，最好先问下宅男们答应不答。（偶然发现这部宝作，前后经历数不清多少次改档，看见某微信号多次发布上映信息，每每都是延期，最后惨淡线上线下同步上映，制作方估计也是很苦。）
1,男主角真的有点猥琐。。。
0,优酷6元看的...难怪上映的时候视频网站还可以看，太难看，剧情经不起推敲没有任何讨论价值
0,我……为什么要看这个电影！！！
0,前半段非常日式沙雕，后面就很无聊……但女主角真的好可爱啊啊啊啊啊啊啊啊啊啊
0,无法形容
0,实在没法看，幼稚浮夸漫画风，再年轻个十岁估计我还是接受不了，不过我旁边的同事倒是笑的前仰后合。至于在金马奖声称十几年没演电影的谢金燕，抱歉，你代表作还是《新七龙珠》。
0,以后看到这种电影名字我还是不要浪费六块钱了
0,低俗，恶心
0,一言难尽
0,切 劇情北七哦 萬年老梗浮誇給掰的要死 加一星給女演員的顏值
0,五个姐姐挺漂亮的。最近的炸弹?9?7（烟花），也太扯淡了吧，想想都无语，唉呀妈呀，尴尬的一批。
0,5/10?0?3N年沒碰輕小說了(而且從不讀台灣人寫的)，聽說原作劇情、角色設定全被大魔改，在不清楚原作樣貌的情況下看，依舊看得出是部台灣少數有著濃厚日系動漫元素的青春戀愛喜劇，可惜劇組不知道鬧劇也是要有所節制的，導致後面不管發生什麼事都令人毫不在乎。
0,竟然挺好看，不过最后的最后的反转太多余了，反而难以自圆其说。烂尾。
0,听到“别动，这都是很精密的仪器”的时候忍不住笑出声
0,结尾为了反转而反转，实际上整个故事漏洞百出，机器的转换设定也没有讲清楚，导演在细节上下功夫不够。
0,前面的实验过程平淡，后半部分渐入佳境，结局试图留下悬疑但毫无意外，也没有惊喜。电影对于穿越透露的消极情绪不错，一切都是事与愿违，得不偿失。人生就是表面上满足了你的渴望，却又违背你的初衷。
0,愚蠢的人类，一个世界里都活成这屁样，还不停探索平行宇宙。
0,以为科幻 然而很神奇的逻辑
1,就比较胡说八道。
0,为什么“检查了数据”后就认定实验物是去了平行世界？这么简单？还有为什么实验两端的箱子都不是密封的？门扣铰链的四周还有一圈空的透光的缝隙？不怕粒子逃逸吗？
0,这部电影可以说毫无新意，平行世界，无数平行世界，瞬间转移，结局更是糟透了。
1,空有「平行宇宙」的剧设，以及肤浅可笑的理论基础，实质不过是谈论当一心所爱之人「异化」/「与敌共眠」的心理恐惧，结尾的「逆转」不过是编导们可笑愚蠢的「戏弄」而已。
0,平行宇宙穿越系列：常见的硬科幻悖论并没有特别体现出来，看似冗长又细琐的家庭日常也是让观者容易换台的理由之一，但在人为操纵因果律的同时，陷入不可知甚至适得其反的恐怖螺旋中，也是小看点、可以路过~
0,一直就在错误的时空
0,感觉一堆漏洞
0,不够严谨 也是电视电影质感 概念还不错
0,平行宇宙设定很吸引人，但是逻辑性让我凌乱了
0,除了大胡子稍自然一点，其他角色演的一塌糊涂，那个有点像干燥箱或消毒柜的简易灯箱好节省成本啊，门缝隙那么大，密封胶都没有，买个二手干燥箱来改装都比这个像样点啊！
0,拍成惊悚片可能还好一点，科幻就算了吧。
0,脑洞大开，似乎女主穿越的平行世界不止一个，我都怀疑她的原老公是不是后老公或军方故意撞死，好让她不顾一切的肉身穿越。老公有点象克林顿，感觉女儿好丑。
0,平行宇宙如果连人格都改变了，只有长相，那平行的是什么？
0,老生常谈的题材。还拍砸了。
0,略无聊。
0,不作死就不会死
0,小成本低廉价值电影，肤浅可笑的理论基础，各种BUG和谬论，跟人性没多大的关系，导演失败编剧更失败！
0,平行时空刻画不够，漏洞较多。这么高端牛逼的超级科技，居然就两个人在一个小破屋里研究利用两台冰箱什么的，冰箱里裸露的线路和类似LED灯带的东西实在很难让人有超高科技的代入感。。
0,只有电影开头3分钟有点意思
0,叫网关确实有点烂，应该叫任意门才对吧。
0,同类型同主题的片子太多了，所以这部看着觉得完全就是套路之作。。。
0,字幕和画面对不上 ?0?1?0?1?0?1?0?1
0,其实更像是麦叔的《重生之门》，只是同工异曲了。。
0,演技拙劣，剧情还很有意思，无聊时候看看。结尾强行反转。
0,创意还可以，但是剧情的细节没有交代清楚，漏洞较多
0,本来是平行世界科幻片走向，变成了对抗恶男的惊悚片；剧组经费似乎很短缺；里面所有人都不锁房子不锁车。
0,所以最后的反转有什么意义呢 反而弄出更多难以自圆其说的地方
0,粗制滥造
0,未上映？中规中矩吧，都是套路，最后的反转完全没有道理，没有任何铺垫只有一句话，都8102年了，关于平行世界的片子还有这种剧情的。
0,想做烧脑剧，结果是无脑剧……
1,哔了狗
0,一般 老套路电影
1,导演编剧演员都挺烂的，只有世界观设定有点意思……电影经费估计不足，这么高科技的设备全是电线和塑料盒子……挺喜欢第二个世界里的小助理，萌萌哒。
0,什么鬼 和《彗星来的那一夜》差了一百个《有关时间旅行的相关问题》
0,女主角说的“what the hell”也是我想对这片子说的。
0,最后说什么走错世界真是败笔。导演自己都没想明白吧。
0,硬伤太多，思路简单，就利用了一个科幻概念仅此而已
0,有时候失而复得不一定是好事
0,快进看毫不影响理解剧情的电影hh
0,片名还是不错的
0,为了概念打两星………
0,狗血出轨剧情有点侮辱科幻剧的壳
0,可以不看
1,一坨狗翔。编剧杀币。看了7分中。
0,"两个装着Led灯的箱子,居然是通向平行世界的大门,导演你确定不是在逗我？你比叮当猫的任意门还要草率,完全看不下去的大烂片!《平行世界之门》"
0,不明所以
0,忍不住快进看完。题材不错，演员败笔。可能是我要求太高了
0,中间剧情有些拖沓，像是故弄玄虚的恐怖片，太低成本的科学仪器了，呵呵想笑，女主的两个孩子太让人出戏了，演员找的太大了吧，看着像二十多岁的，但是剧情确老说要人去接他们放学？难道剧组就没钱请合适的小孩扮演吗？
0,真是小成本小局气。
0,挺好的一个创意，被失败的选角、愚蠢的故事、滑稽的表演给毁掉了！
0,剧情太无聊
0,其实剧本挺好的，但显然投资少了，导演在细节上也没处理到位~~~
0,悬疑铺置巧妙，尤其是不同平行世界间善恶正反观念的倒置富有新意。但成片显得比较粗糙，不论是人物情感刻画或者是科学理论的探讨及展现都太过随意，难以令人信服。可看，但远不够好，这类题材我反而更倾向于好莱坞制作。
1,简陋 混乱，故作姿态
0,看了20分钟，我的尴尬症犯了...
0,设定很吸引人，但逻辑我推了八遍都没讲通，午休时间看的，音效“嗡嗡嗡”震得脑仁儿疼
0,剧本不错 拍得不行 还有很大空间可挖掘
0,立意不错，但是槽点真是比火龙果的籽还要多。
0,多年的老梗还拿出来拍
0,题材很吸引人，逻辑死啊！！！！！！
0,比彗星来的那一夜差的不是一点半点
0,结尾有点出乎意料，其他很一般。故事交代不算清楚，场面也很小。
0,什么乱七八糟的，结尾更是莫名其妙
0,很好的一个题材  拍的到处漏洞  还想结尾大反转..
0,走错是一定的，打开了一道门，太多的问题等着你了
0,结局莫名其妙，画蛇添足。
0,这让我对澳大利亚电影产生深深的怀疑 整个剧情平平淡淡 各种乱穿越 分都懒得打
0,什么情况。第六个穿越得吗 我也在平行世界里游荡吗？
0,用科幻的题材讲乱七八糟的亲情温馨小故事。
0,自暴力老公弄坏机器+杀死同事后，女主只能错走世界，因为根本回家无门。“彗星来的那一夜”（Coherence）澳洲版，但逻辑紊乱，多处经不起推敲，惊悚>烧脑。
1,不信低分，非看，结果浪费自己时间，这导演是女的吧，简直没有逻辑，任性之作，整体感觉就是大学生试验电影，不说了，以后还是相信评分体系吧。
0,不是一般的差
0,这个女主到底是科学家还是傻子，随便一个长的像自己老公的就带回来……这智商是怎么搞明白量子物理学的？
0,又是弱智主角坑死全家系列
0,小成本，所以穿越的盒子是拿LED灯和塑料做的，所以每次去的场景就是湖边亭子，所以穿来穿去左右两个盒子都可以穿进穿出，所以这就是不讲把故事讲好的理由？
1,很多地方漏洞百出，都懒的码字吐槽了，就说最粗暴直接一点，冲动无脑的带回来个老公想藏着不被人发现？那你想咋滴？想将“老公”养猪一样关在家里，以后过着不见天日、人不人鬼不鬼的生活（角色善恶是另一回事）？艹，编剧脑子被剧里的电击枪电过了吧？
0,我几乎不给电影打一星的，但是这片子实在是太侮辱智商了。完全没有逻辑，彗星那电影是从一个节点开始时空分裂。模仿电影也麻烦至少遵循逻辑。女主想问题的方式也是令人匪夷所思
0,一般吧 有点像彗星来的那一夜 最后强行来一个悬念 但好像并没有很成功
0,太假了点，两个世界就象钻个盒子就可以来回切换，没有任何不适，也没有任何影响。让人无法相信，简直就是象在开玩笑。由此可以看出来澳大利亚和荷里活差的太多。剧情设计逻辑混乱，转换太过简单。
0,有些恐怖片会看了令人火大，比如这部，女主人设也太不冷静了，不过平行世界的设定还是挺有趣的。
0,很好的题材，可惜拍的太粗糙，穿越难道没有辐射吗？居然如此简陋的穿越盒子，门都不密封，还有线没街上的穿帮镜头，居民用电也可以得到那么大的电压吗？漏洞太多了，坏的男主心理线太奇怪，难道就是因为是坏人就要无理由杀人吗？
0,1.传送装置那么low，还叫做精密仪器？随便改几个参数就可以穿越到不同世界？2.不要随便拉个男的就当老公，他可能是个杀人犯。
0,制作太粗糙，逻辑上也有问题
0,逻辑有点混乱，总体来说有致敬彗星来的那一夜的感觉
0,结局没看懂
